Link,Timestamp
https://us.shein.com/SHEIN-Frenchy-Square-Neck-Ribbed-Knit-Tee-p-24281054-cat-1738.html?src_identifier=fc%3DAll%60sc%3DWomenClothing%60tc%3D0%60oc%3DToprated%60ps%3Dtab01navbar03menu01dir03%60jc%3DitemPicking_003161153&src_module=topcat&src_tab_page_id=page_real_class1697808447511&mallCode=1,2023-11-11 03:20:58.877049
https://us.shein.com/SHEIN-MOD-Scoop-Neck-Ruched-Side-Ribbed-Knit-Crop-Tee-p-24299434-cat-1738.html?src_identifier=fc%3DAll%60sc%3DWomenClothing%60tc%3D0%60oc%3DToprated%60ps%3Dtab01navbar03menu01dir03%60jc%3DitemPicking_003161153&src_module=topcat&src_tab_page_id=page_real_class1697808447511&mallCode=1,2023-11-11 03:20:58.877069
https://us.shein.com/SHEIN-BAE-Contrast-Mesh-Wrap-Cross-Top-p-24993642-cat-2223.html?src_identifier=fc%3DAll%60sc%3DWomenClothing%60tc%3D0%60oc%3DToprated%60ps%3Dtab01navbar03menu01dir03%60jc%3DitemPicking_003161153&src_module=topcat&src_tab_page_id=page_real_class1697808447511&mallCode=1,2023-11-11 03:20:58.877086
https://us.shein.com/Skull-Letter-Graphic-Drop-Shoulder-Tee-p-21910927-cat-1738.html?src_identifier=fc%3DAll%60sc%3DWomenClothing%60tc%3D0%60oc%3DToprated%60ps%3Dtab01navbar03menu01dir03%60jc%3DitemPicking_003161153&src_module=topcat&src_tab_page_id=page_real_class1697808447511&mallCode=1,2023-11-11 03:20:58.877104
https://us.shein.com/SHEIN-Priv-Cut-Out-Cross-Wrap-Tie-Back-Mock-Neck-Crop-Tee-p-24387635-cat-1738.html?src_identifier=fc%3DAll%60sc%3DWomenClothing%60tc%3D0%60oc%3DToprated%60ps%3Dtab01navbar03menu01dir03%60jc%3DitemPicking_003161153&src_module=topcat&src_tab_page_id=page_real_class1697808447511&mallCode=1,2023-11-11 03:20:58.877120
https://us.shein.com/SHEIN-Priv-Lace-Cami-Top-p-24651094-cat-1779.html?src_identifier=fc%3DAll%60sc%3DWomenClothing%60tc%3D0%60oc%3DToprated%60ps%3Dtab01navbar03menu01dir03%60jc%3DitemPicking_003161153&src_module=topcat&src_tab_page_id=page_real_class1697808447511&mallCode=1,2023-11-11 03:20:58.877140
https://us.shein.com/SHEIN-EZwear-Solid-High-Neck-Ruched-Tee-p-25422965-cat-1738.html?src_identifier=fc%3DAll%60sc%3DWomenClothing%60tc%3D0%60oc%3DToprated%60ps%3Dtab01navbar03menu01dir03%60jc%3DitemPicking_003161153&src_module=topcat&src_tab_page_id=page_real_class1697808447511&mallCode=1,2023-11-11 03:20:58.877157
https://us.shein.com/4pcs-Solid-Crop-Cami-Top-p-24193473-cat-1779.html?src_identifier=fc%3DAll%60sc%3DWomenClothing%60tc%3D0%60oc%3DToprated%60ps%3Dtab01navbar03menu01dir03%60jc%3DitemPicking_003161153&src_module=topcat&src_tab_page_id=page_real_class1697808447511&mallCode=1,2023-11-11 03:20:58.877176
https://us.shein.com/Plaid-Print-Button-Back-Ruffle-Trim-Blouse-p-25039152-cat-1733.html?src_identifier=fc%3DAll%60sc%3DWomenClothing%60tc%3D0%60oc%3DToprated%60ps%3Dtab01navbar03menu01dir03%60jc%3DitemPicking_003161153&src_module=topcat&src_tab_page_id=page_real_class1697808447511&mallCode=1,2023-11-11 03:20:58.877195
https://us.shein.com/DAZY-Solid-Curved-Hem-Halter-Neck-2-in-1-Tee-p-24196128-cat-1738.html?src_identifier=fc%3DAll%60sc%3DWomenClothing%60tc%3D0%60oc%3DToprated%60ps%3Dtab01navbar03menu01dir03%60jc%3DitemPicking_003161153&src_module=topcat&src_tab_page_id=page_real_class1697808447511&mallCode=1,2023-11-11 03:20:58.877212
https://us.shein.com/SHEIN-EZwear-Solid-Foldover-Off-Shoulder-Crop-Tee-p-24424638-cat-1738.html?src_identifier=fc%3DAll%60sc%3DWomenClothing%60tc%3D0%60oc%3DToprated%60ps%3Dtab01navbar03menu01dir03%60jc%3DitemPicking_003161153&src_module=topcat&src_tab_page_id=page_real_class1697808447511&mallCode=1,2023-11-11 03:20:58.877229
https://us.shein.com/SHEIN-LUNE-3pcs-Solid-Cami-Top-p-24489567-cat-1779.html?src_identifier=fc%3DAll%60sc%3DWomenClothing%60tc%3D0%60oc%3DToprated%60ps%3Dtab01navbar03menu01dir03%60jc%3DitemPicking_003161153&src_module=topcat&src_tab_page_id=page_real_class1697808447511&mallCode=1,2023-11-11 03:20:58.877246
https://us.shein.com/SHEIN-LUNE-Half-Zip-Drop-Shoulder-Split-Hem-Tee-p-24288406-cat-1738.html?src_identifier=fc%3DAll%60sc%3DWomenClothing%60tc%3D0%60oc%3DToprated%60ps%3Dtab01navbar03menu01dir03%60jc%3DitemPicking_003161153&src_module=topcat&src_tab_page_id=page_real_class1697808447511&mallCode=1,2023-11-11 03:20:58.877263
https://us.shein.com/DAZY-Kpop-Solid-Crop-Tee-p-24368597-cat-1738.html?src_identifier=fc%3DAll%60sc%3DWomenClothing%60tc%3D0%60oc%3DToprated%60ps%3Dtab01navbar03menu01dir03%60jc%3DitemPicking_003161153&src_module=topcat&src_tab_page_id=page_real_class1697808447511&mallCode=1,2023-11-11 03:20:58.877283
https://us.shein.com/Figure-Graphic-Round-Neck-Tee-p-23838171-cat-1738.html?src_identifier=fc%3DAll%60sc%3DWomenClothing%60tc%3D0%60oc%3DToprated%60ps%3Dtab01navbar03menu01dir03%60jc%3DitemPicking_003161153&src_module=topcat&src_tab_page_id=page_real_class1697808447511&mallCode=1,2023-11-11 03:20:58.877300
https://us.shein.com/SHEIN-EZwear-Plaid-Print-Drop-Shoulder-Crop-Shirt-p-24299172-cat-1733.html?src_identifier=fc%3DAll%60sc%3DWomenClothing%60tc%3D0%60oc%3DToprated%60ps%3Dtab01navbar03menu01dir03%60jc%3DitemPicking_003161153&src_module=topcat&src_tab_page_id=page_real_class1697808447511&mallCode=1,2023-11-11 03:20:58.877317
https://us.shein.com/SHEIN-LUNE-Camo-Print-Raglan-Sleeve-Tee-p-23610783-cat-1738.html?src_identifier=fc%3DAll%60sc%3DWomenClothing%60tc%3D0%60oc%3DToprated%60ps%3Dtab01navbar03menu01dir03%60jc%3DitemPicking_003161153&src_module=topcat&src_tab_page_id=page_real_class1697808447511&mallCode=1,2023-11-11 03:20:58.877333
https://us.shein.com/SHEIN-Priv-Two-Tone-Ruched-Tee-p-25252498-cat-1738.html?src_identifier=fc%3DAll%60sc%3DWomenClothing%60tc%3D0%60oc%3DToprated%60ps%3Dtab01navbar03menu01dir03%60jc%3DitemPicking_003161153&src_module=topcat&src_tab_page_id=page_real_class1697808447511&mallCode=1,2023-11-11 03:20:58.877350
https://us.shein.com/SHEIN-Unity-Surplice-Neck-Ruched-Wrap-Tee-p-24362707-cat-1738.html?src_identifier=fc%3DAll%60sc%3DWomenClothing%60tc%3D0%60oc%3DToprated%60ps%3Dtab01navbar03menu01dir03%60jc%3DitemPicking_003161153&src_module=topcat&src_tab_page_id=page_real_class1697808447511&mallCode=1,2023-11-11 03:20:58.877369
https://us.shein.com/SHEIN-LUNE-Mock-Neck-Button-Detail-Blouse-p-25286584-cat-1733.html?src_identifier=fc%3DAll%60sc%3DWomenClothing%60tc%3D0%60oc%3DToprated%60ps%3Dtab01navbar03menu01dir03%60jc%3DitemPicking_003161153&src_module=topcat&src_tab_page_id=page_real_class1697808447511&mallCode=1,2023-11-11 03:20:58.877391
https://us.shein.com/3pcs-Solid-Scoop-Neck-Tee-p-24596367-cat-1738.html?src_identifier=fc%3DAll%60sc%3DWomenClothing%60tc%3D0%60oc%3DToprated%60ps%3Dtab01navbar03menu01dir03%60jc%3DitemPicking_003161153&src_module=topcat&src_tab_page_id=page_real_class1697808447511&mallCode=1,2023-11-11 03:20:58.877408
https://us.shein.com/3pcs-Solid-High-Neck-Tee-p-23925748-cat-1738.html?src_identifier=fc%3DAll%60sc%3DWomenClothing%60tc%3D0%60oc%3DToprated%60ps%3Dtab01navbar03menu01dir03%60jc%3DitemPicking_003161153&src_module=topcat&src_tab_page_id=page_real_class1697808447511&mallCode=1,2023-11-11 03:20:58.877428
https://us.shein.com/SHEIN-BAE-Scoop-Neck-Ruched-Side-Crop-Tee-p-24643015-cat-1738.html?src_identifier=fc%3DAll%60sc%3DWomenClothing%60tc%3D0%60oc%3DToprated%60ps%3Dtab01navbar03menu01dir03%60jc%3DitemPicking_003161153&src_module=topcat&src_tab_page_id=page_real_class1697808447511&mallCode=1,2023-11-11 03:20:58.877445
https://us.shein.com/SHEIN-BAE-Sequin-Detail-Bustier-Cami-Top-p-24412474-cat-1779.html?src_identifier=fc%3DAll%60sc%3DWomenClothing%60tc%3D0%60oc%3DToprated%60ps%3Dtab01navbar03menu01dir03%60jc%3DitemPicking_003161153&src_module=topcat&src_tab_page_id=page_real_class1697808447511&mallCode=1,2023-11-11 03:20:58.877462
https://us.shein.com/4pcs-Solid-Round-Neck-Tee-p-24854842-cat-1738.html?src_identifier=fc%3DAll%60sc%3DWomenClothing%60tc%3D0%60oc%3DToprated%60ps%3Dtab01navbar03menu01dir03%60jc%3DitemPicking_003161153&src_module=topcat&src_tab_page_id=page_real_class1697808447511&mallCode=1,2023-11-11 03:20:58.877479
https://us.shein.com/SHEIN-BAE-Hook-And-Eye-Front-Contrast-Lace-Cami-Top-p-22192378-cat-1779.html?src_identifier=fc%3DAll%60sc%3DWomenClothing%60tc%3D0%60oc%3DToprated%60ps%3Dtab01navbar03menu01dir03%60jc%3DitemPicking_003161153&src_module=topcat&src_tab_page_id=page_real_class1697808447511&mallCode=1,2023-11-11 03:20:58.877496
https://us.shein.com/SHEIN-SXY-Square-Neck-Ruched-Side-Tee-p-24386054-cat-1738.html?src_identifier=fc%3DAll%60sc%3DWomenClothing%60tc%3D0%60oc%3DToprated%60ps%3Dtab01navbar03menu01dir03%60jc%3DitemPicking_003161153&src_module=topcat&src_tab_page_id=page_real_class1697808447511&mallCode=1,2023-11-11 03:20:58.877513
https://us.shein.com/2pcs-Solid-Tube-Top-p-24415376-cat-2223.html?src_identifier=fc%3DAll%60sc%3DWomenClothing%60tc%3D0%60oc%3DToprated%60ps%3Dtab01navbar03menu01dir03%60jc%3DitemPicking_003161153&src_module=topcat&src_tab_page_id=page_real_class1697808447511&mallCode=1,2023-11-11 03:20:58.877529
https://us.shein.com/SHEIN-Coolane-Slogan-Graphic-Crop-Tee-p-24687293-cat-1738.html?src_identifier=fc%3DAll%60sc%3DWomenClothing%60tc%3D0%60oc%3DToprated%60ps%3Dtab01navbar03menu01dir03%60jc%3DitemPicking_003161153&src_module=topcat&src_tab_page_id=page_real_class1697808447511&mallCode=1,2023-11-11 03:20:58.877548
https://us.shein.com/Slogan-Graphic-Tee-p-24467781-cat-1738.html?src_identifier=fc%3DAll%60sc%3DWomenClothing%60tc%3D0%60oc%3DToprated%60ps%3Dtab01navbar03menu01dir03%60jc%3DitemPicking_003161153&src_module=topcat&src_tab_page_id=page_real_class1697808447511&mallCode=1,2023-11-11 03:20:58.877568
https://us.shein.com/SHEIN-Frenchy-Sweetheart-Neck-Ribbed-Knit-Tee-p-23860547-cat-1738.html?src_identifier=fc%3DAll%60sc%3DWomenClothing%60tc%3D0%60oc%3DToprated%60ps%3Dtab01navbar03menu01dir03%60jc%3DitemPicking_003161153&src_module=topcat&src_tab_page_id=page_real_class1697808447511&mallCode=1,2023-11-11 03:20:58.877585
https://us.shein.com/SHEIN-LUNE-Solid-Button-Front-Satin-Shirt-p-24652577-cat-1733.html?src_identifier=fc%3DAll%60sc%3DWomenClothing%60tc%3D0%60oc%3DToprated%60ps%3Dtab01navbar03menu01dir03%60jc%3DitemPicking_003161153&src_module=topcat&src_tab_page_id=page_real_class1697808447511&mallCode=1,2023-11-11 03:20:58.877601
https://us.shein.com/Letter-Graphic-Tee-p-24310516-cat-1738.html?src_identifier=fc%3DAll%60sc%3DWomenClothing%60tc%3D0%60oc%3DToprated%60ps%3Dtab01navbar03menu01dir03%60jc%3DitemPicking_003161153&src_module=topcat&src_tab_page_id=page_real_class1697808447511&mallCode=1,2023-11-11 03:20:58.877618
https://us.shein.com/SHEIN-Essnce-Solid-Ruched-Front-Flare-Sleeve-Tee-p-25192836-cat-1738.html?src_identifier=fc%3DAll%60sc%3DWomenClothing%60tc%3D0%60oc%3DToprated%60ps%3Dtab01navbar03menu01dir03%60jc%3DitemPicking_003161153&src_module=topcat&src_tab_page_id=page_real_class1697808447511&mallCode=1,2023-11-11 03:20:58.877635
https://us.shein.com/SHEIN-SXY-Solid-Asymmetrical-Hem-Ruched-Boat-Neck-Tee-p-23848435-cat-1738.html?src_identifier=fc%3DAll%60sc%3DWomenClothing%60tc%3D0%60oc%3DToprated%60ps%3Dtab01navbar03menu01dir03%60jc%3DitemPicking_003161153&src_module=topcat&src_tab_page_id=page_real_class1697808447511&mallCode=1,2023-11-11 03:20:58.877652
https://us.shein.com/Solid-Button-Front-Puff-Sleeve-Shirt-p-24042286-cat-1733.html?src_identifier=fc%3DAll%60sc%3DWomenClothing%60tc%3D0%60oc%3DToprated%60ps%3Dtab01navbar03menu01dir03%60jc%3DitemPicking_003161153&src_module=topcat&src_tab_page_id=page_real_class1697808447511&mallCode=1,2023-11-11 03:20:58.877669
https://us.shein.com/SHEIN-EZwear-Square-Neck-Bell-Sleeve-Crop-Tee-p-24357670-cat-1738.html?src_identifier=fc%3DAll%60sc%3DWomenClothing%60tc%3D0%60oc%3DToprated%60ps%3Dtab01navbar03menu01dir03%60jc%3DitemPicking_003161153&src_module=topcat&src_tab_page_id=page_real_class1697808447511&mallCode=1,2023-11-11 03:20:58.877685
https://us.shein.com/Christmas-Print-Tee-p-24929346-cat-1738.html?src_identifier=fc%3DAll%60sc%3DWomenClothing%60tc%3D0%60oc%3DToprated%60ps%3Dtab01navbar03menu01dir03%60jc%3DitemPicking_003161153&src_module=topcat&src_tab_page_id=page_real_class1697808447511&mallCode=1,2023-11-11 03:20:58.877705
https://us.shein.com/SHEIN-Priv-Lettuce-Trim-Curved-Hem-Crop-Tee-p-24049755-cat-1738.html?src_identifier=fc%3DAll%60sc%3DWomenClothing%60tc%3D0%60oc%3DToprated%60ps%3Dtab01navbar03menu01dir03%60jc%3DitemPicking_003161153&src_module=topcat&src_tab_page_id=page_real_class1697808447511&mallCode=1,2023-11-11 03:20:58.877722
https://us.shein.com/Mock-Neck-Lantern-Sleeve-Velvet-Blouse-p-24068896-cat-1733.html?src_identifier=fc%3DAll%60sc%3DWomenClothing%60tc%3D0%60oc%3DToprated%60ps%3Dtab01navbar03menu01dir03%60jc%3DitemPicking_003161153&src_module=topcat&src_tab_page_id=page_real_class1697808447511&mallCode=1,2023-11-11 03:20:58.877739
https://us.shein.com/Corpse-Bride-ROMWE-Letter-Figure-Graphic-Off-Shoulder-Tee-p-24413055-cat-1738.html?src_identifier=fc%3DAll%60sc%3DWomenClothing%60tc%3D0%60oc%3DToprated%60ps%3Dtab01navbar03menu01dir03%60jc%3DitemPicking_003161153&src_module=topcat&src_tab_page_id=page_real_class1697808447511&mallCode=1,2023-11-11 03:20:58.877755
https://us.shein.com/SHEIN-Unity-3pcs-Lettuce-Trim-Ribbed-Knit-Cami-Top-p-25039028-cat-1779.html?src_identifier=fc%3DAll%60sc%3DWomenClothing%60tc%3D0%60oc%3DToprated%60ps%3Dtab01navbar03menu01dir03%60jc%3DitemPicking_003161153&src_module=topcat&src_tab_page_id=page_real_class1697808447511&mallCode=1,2023-11-11 03:20:58.877774
https://us.shein.com/EMERY-ROSE-Graphic-Print-Raglan-Sleeve-Tee-p-24389509-cat-1738.html?src_identifier=fc%3DAll%60sc%3DWomenClothing%60tc%3D0%60oc%3DToprated%60ps%3Dtab01navbar03menu01dir03%60jc%3DitemPicking_003161153&src_module=topcat&src_tab_page_id=page_real_class1697808447511&mallCode=1,2023-11-11 03:20:58.877792
